review_id,user_id,business_id,stars,useful,funny,cool,text,date
yvG6yQr4Vd-mJJ93Z5QPxg,xjL8p6G0eF4svCXtU4iT4g,59MEnlgqB-1q1R2h4XyuMw,2.0,0,0,0,"Been trying different areas in Gretna that are close to my job. And I drive past La Fiesta often and decided to finally stop. There is four, maybe 5 parking places, so I'm not sure what happens when it's busier than it was when I stopped.

You are served chips with sauce and refried beans. This was the best part of my meal. The sauce, which I believe is their special creation was quite good. The meal that followed, a chimichanga was a good value for the price, but I couldn't finish it. Not because I was full, but because it simply wasn't that appetizing. It was oddly salty, and the flavors flat. Seasonings make a good Tex Mex meal, and I simply didn't experience that with this meal.

Service was good, and again, the amount of food for the price was a little better than expected. But I doubt I'll be returning.",2013-03-02 19:52:21
ZLU2PhFT_ZcTp3hwGVBDZg,ceWF3kyNYCGvHmubHkUrTg,gJSNa1bxwtY0dm1t-dh38w,1.0,1,0,0,Pfchangs in the beginning was one of the most wonderful places I've eaten. 10 years later it was really really sad. No soup no salad and the food was mediocre. Not the PF Changs that I first went to. The biggest problem is these chains are so good and they make a lot of money and then they downsize and they're no longer good. I'm not the only one that feels that way unfortunately others feel that way too. Pfchang if you were ever going to get it together you better offer more food and improve on the quality of food that you serve because I guarantee you it's nothing like it was many years ago,2019-04-30 00:04:09
rFReJG8yiQIggP3Iiyp_9g,2V7Eobeity6m2soS_4W31w,HCEriqmu3eKkNaUkMx67lQ,1.0,0,0,0,"1.5 hours for food.  On a Wednesday!
Half the food was cold. 
The remake of our nachos was still cold. 
And the manager said the remake was on the house but was still on the bill.",2018-11-08 01:18:14
q0qyyrvEtB0BIHo-Tj9PfA,MLoEHr3qv9bLTPo4Ig9ypw,VYeCUpsIarPJaGeadOZJZQ,1.0,1,0,0,"Tried placing an online order, wouldn't go through and was prompted to call the locations. After calling the location a rude employee basically told me he wouldn't honor the online prices! Worst customer service ever!",2018-02-21 01:59:57
y83no84214ubLHk1sGIK8g,wpjNoCi-rFE668jfkAgaUw,stJax2pMd3PVBbHZthlOdg,1.0,0,0,0,"Oh hertz shuttle, never to be found.  There goes avis again.  Alamo and national.  Sadly I stay loyal because you actually provide service outside of missouri.",2016-10-26 23:58:11
wbHI62kZbwZXXuV3XqI0fQ,B7etf7IPtp4cDLS9-G-2zA,vUrTGX_7HxqeoQ_6QCVz6g,2.0,1,2,0,"Suraya experience was totally disappointing...  Yesterday I went to Suraya with my boyfriend. We were really excited because we heard many good things about Suraya. We were seated by hostess and she was so
Sweet and kind with us.  Then our waitress she came to us but even she did not say us ""Hi""! Her question was just ""would you like some water?"" Then she brought our water and suddenly she left! We were trying to ask something but just she left! We called behind her but she did not hear. I really wonder what was her
Reason? We weren't American.. One Turkish and one Arabic customer... "" oww They never give us tip, okey don't care them"" ??  Sounds weird. We did not like service and food but even we gave to her tip.  We started with Grape leaves and Kibbeh. Those starters were really delicious. I gave them 2 stars just because of the starters. As a main course we tried Kafta kebab and Lamb kebab taste was okey but just okey.",2018-12-05 13:35:04
l4MUeEnxMWR9aeWFDGs1iA,7B5q9PzC6xqki7j6dxsL9w,TZFkzdEH2nhMWtd2bbE3VQ,2.0,0,0,0,I'm giving two stars because the staff was so nice there.  The food was not so nice.  To start off - please served freshly cut bread.  The bread was really dry like it had been cut in the morning and sitting out all day.   I feel like the chef was trying to hard on the appetizers and doesn't have enough experience to know to just leave a good thing alone.  Don't put blue cheese in Escargot.  It kills the taste of the escargot.  The Foie Gras needs to be simple and left alone.  Not combined on toast with other things.  Maybe they do this because they are not serving fresh food?   The Cesear salad was nothing special.  I feel like it was store bought croutons and the dressing needed more flavor.  My special fish of the night was dry and served with rice that was not tasty.  The dish was disappointing.   Sorry Feast.  We aren't recommending you.  Loved the staff though.,2017-08-20 15:16:00
wZqrBbJwJZmOWpJyjeRUMw,x4-zW0dxsQrkTHZw8A_u2w,BVo_36t3z7vfXp3XGgJkOg,2.0,2,0,0,"Seeing all these posts with one consistent theme - slow service, I thought I would help others by imparting a little bit of inside knowledge.

I had a relative that went here for tire work and had much the same experience - slow to sub-par service.

A good tire technician can change/balance 4 tires in 45min to 1hr. That is doing some serious 'haul arse' work, but it is doable. If the four tires are larger truck tires, it may be a bit longer. In my experience, I have never taken 2+hrs to replace a full set of tires. Exceptions may be low-profile wheels/tires when the tires are like 'rubber bands' on the wheel and require more attention. Honestly, I would never bring a setup like that to Sears Auto, anyway.  Others are wheels that have pressure sensors as they all have to be removed one at a time and then reprogrammed after done. Regular rubber valve stems are just snapped off, and new ones popped back in. 

Single tire or two tires will take even less time. Single flat repairs can be done usually within 30min. 

Oil changes - Go elsewhere. The way they still work here, I have a hunch, oil changes are handed over to the advanced level technicians in the back shop to complete. Those guys typically do break jobs, shocks, struts, alignments, etc. More 'money' work and when they see the oil changes, they don't want to touch them ergo the jobs sit. Or, if it is part of other big job work, they do the big stuff then put the ticket back for someone else to complete the oil. Things may have changed and tire techs may be allowed to complete the oil changes, but looking at comments, it may be the same. Either that or the techs on both sides just don't care - also likely. Possibly including supervisory staff.

I no longer do tire work; have since moved to better employment, but I still long for my own tire changing equipment to do it myself. None of the places around here do the work as quickly or as detail-oriented as they should.",2016-05-15 19:56:53
LcjXLHwgGqnRVgdZ0XNrzg,jTr6NExCMG3XQLhvxeGK2w,C_L75EgPxg1BUoB_b-8aog,2.0,4,0,0,"Went in to buy coils, the ones I received all tasted incredibly burnt despite being in packaging (same coils and ohms I always get elsewhere). They let me exchange them but I was given obviously used coils in return although out of the 5 I purchased only 2 were out of the packaging. Went home, and these coils are burnt too, probably because someone else had the same issue and just returned them. Oh, and when I returned the other ones the employee just put them back on the shelf to sell.

I really wouldn't recommend this place because I don't think the people really know what they're talking about and just want to make money from the surge in vape popularity. Buy online or somewhere with a higher rating.",2016-08-21 00:22:39
STpqVRhE2BA7cMjNFSNXEA,l7Nb87vW8g9IXUlXSf6P2Q,4J4NcFRh3o-pW_51OSRfDQ,1.0,4,2,1,"Nothing Dixie about it. $4.76 (incl. tax) for a single square-shaped (why?) biscuit, toasted to a crisp and dry (why?) because it was freezer burned. Highway robbery. Asked for plain and they still were about to stuff honey and jam in the bag till I asked them not to. A fresh-baked biscuit in the New Orleans airport costs $0.99, which means it costs even less in town.",2018-06-25 13:14:09
ivrFKmLCainqd2LXDFatnQ,iH-1TfIxt0vRsSouh_fQDQ,cJyQrgGznIyz8yvyeuaRyg,1.0,2,0,0,Just tried to dine there been there many times with great food and service. This time service was utterly shocking sat down and waited to be served with at least drinks but wasn't. Waitress seemed more interested in serving people she knew than serving people in the order they came in. Approached her for service but she was rude. Wait 25mins and left. Such a pity considering the owner of the restaurant who wasn't there is always so nice. Hope he realises that.,2018-03-23 01:54:34
LKfQpI_7-fjp07lRi1rcJg,vJiMExw1iw49Xvo_kr3UXg,OjOzGMmX1GZfb2gewZrwIQ,1.0,12,1,0,"What a horrible experience! And so completely opposite of what you read on their website! Before you go, please understand that they do NOT have much inventory! We drove an hour after receiving one of their catalogues in the mail. The website clearly stated that if you book an appointment in advance, not only will you be guaranteed individual attention, you will also receive a 75.00 dollar credit toward your purchase. They also suggested looking at their inventory online and bringing the style number of the gowns you are interested in to save time. So, we did just that and I was happy to get an email the evening before to do a ""pre-check in"" in order to, once again, guarantee not only my personal service but also get my 75.00 dollar credit. So I pre check in and off we go with extremely high hopes and enthusiasm to see these beautiful dresses...........then we get there.
We arrived 15 minutes early and were told since we were 15 minutes early, no one was available to help us, however, we could go back and look at the dresses, we could select 3 dresses to try on and hopefully by that time, someone would be available. Really??? What about all of my registering, pre check in, email confirmations, text messages, all the run up and detail only to find that it is a first come, first serve operation. So finally a nice saleswoman does come by to help us and honestly she could not have been nicer. All of the employees seemed really nice, hence the one star. The problem was, not only did they not have ANY of the 3 dresses we came to see, we quickly learned that they were low on inventory and would charge you an additional 30.00 dollars if they had to order you a dress that they didn't have in stock. So in an attempt to sell us what they had, not what we really wanted, my poor daughter starts trying on gowns in colors she didn't want and over our price point. However, in the interest of staying positive and me wanting her to have a great senior prom shopping experience, I played along and we settled on a gown. It was 70.00 dollars over my max budget but I thought since I had a 75.00 credit, it would bring it into line; I was wrong. We get to the check out process and immediately see that they took this beautiful, expensive gown and removed it from their hanger and placed it on a cheap plastic hanger that looked like it was going to snap in half from the weight of the dress. Then, I see a cheap plastic garment bag hanging behind the counter with a 20.00 price tag on it. Hmmmmm. So the guy rings me up and quotes the full amount. I then tell him that there should be a 75.00 dollar discount, per their website. He then tells me that there isn't a 75.00 dollar credit, what there is, is a 50.00 credit for accessories, free garment bag valued at 20.00 dollars and a possible 5.00 dollar gift card if and only if you write a positive review on their site. This was so clearly false advertising that I am going to report it and I've attached the ad so you can see for yourselves. So, I told him I simply wasn't willing to pay that price when I was clearly mislead about the credit and we left. We sat in the car and re-grouped for a moment and not wanting to have wasted a day in south jersey, I decided to go to a store called Jay West in Haddonfield. Thank God I did! Not only did they have a much better selection, they were having a 20% off sale on prom gowns and much to my delight, my daughter's vision of her dream gown just happened to be hanging on a rack, on sale no less!!! We quickly tried it on, modeled it and purchased it! The saleswoman was so sweet and helpful and it's a beautiful store with great prices! I noticed that they carry some of the same brands as Jan's and much to my surprise, the very same gowns are lower priced than at Jan's!! So in many ways I owe Jan's a thank you for the low inventory and misleading advertising, we would have never gone to Jay West and found the dream gown, for much less money, had we not had such a terrible experience at Jan's! Bottom line: if you are looking for a beautiful gown and pleasant shopping experience and competitive pricing, drive right by Jan's, stay on Rt70 until the Haddonfield exit and save yourself the aggravation and drive directly to Jay West in Haddonfield! My price point was between 300-400.00 dollars. Jan's does not have inventory at that price point. They push dresses on you that are 450-700.00 just be warned!!! And good luck!And: Jay West doesn't charge for cheap, plastic garment bags (who does that?!?!) they provided a beautiful, dark pink cloth garment bag....free of charge!!!",2019-04-07 14:06:14
